uid,perc_0,perc_1,perc_2,perc_3
1166,0.5987261146496815,0.02564102564102564,0.45454545454545453,0.3835616438356164
1167,0.18181818181818182,0.15126050420168066,0.11320754716981132,0.11594202898550725
1168,0.4166666666666667,0.05555555555555555,0.0,0.3684210526315789
1169,0.7674418604651163,0.41025641025641024,0.38461538461538464,0.5
1170,0.375,0.12,0.09523809523809523,0.125
1172,,,,0.6217851739788199
1173,0.09523809523809523,0.0,0.0,0.0
1176,0.2222222222222222,0.13513513513513514,0.12121212121212122,0.1875
1179,0.5,0.15384615384615385,0.08695652173913043,0.09090909090909091
1180,,,,0.23741007194244604
1181,0.6473429951690821,0.6033057851239669,0.33191489361702126,0.625
1182,0.23529411764705882,0.16,0.42857142857142855,0.2
1183,,,,0.46946564885496184
1184,0.125,0.0,0.13793103448275862,0.5882352941176471
1185,0.15789473684210525,0.0625,0.09523809523809523,0.14285714285714285
1186,0.606425702811245,0.2644927536231884,0.21951219512195122,0.5786802030456852
1187,,,,0.3983050847457627
1190,0.0625,0.125,0.17857142857142858,0.5384615384615384
1191,0.32432432432432434,0.2222222222222222,,0.33540372670807456
1192,0.8278145695364238,0.33766233766233766,0.05555555555555555,0.3902439024390244
1193,0.5932539682539683,0.16129032258064516,0.2229299363057325,0.23846153846153847
1194,0.7685185185185185,0.08,0.10909090909090909,0.5378151260504201
1195,0.375,0.25,0.21875,0.5846153846153846
1197,0.47368421052631576,0.36904761904761907,0.36904761904761907,0.4621212121212121
1198,0.7096774193548387,0.13636363636363635,0.047619047619047616,0.25
1199,0.42857142857142855,0.14285714285714285,0.0,0.16666666666666666
1200,0.5869565217391305,0.6029411764705882,0.1794871794871795,0.3333333333333333
1201,0.41935483870967744,0.4166666666666667,0.6153846153846154,0.42857142857142855
1202,,0.03571428571428571,0.15789473684210525,0.11363636363636363
1203,0.6086956521739131,0.3,0.2564102564102564,0.25
1204,0.6736842105263158,0.29069767441860467,0.1509433962264151,0.175
1205,0.28205128205128205,,0.0625,0.12
1206,0.0,0.0,0.041666666666666664,0.16666666666666666
1208,0.6145251396648045,0.5172413793103449,0.4019607843137255,0.6435185185185185
1210,0.4166666666666667,0.6136363636363636,0.3888888888888889,0.618421052631579
1211,0.6166666666666667,0.19230769230769232,0.0,0.23809523809523808
1212,0.45454545454545453,0.0,0.21621621621621623,0.21052631578947367
1213,0.5412844036697247,0.2903225806451613,0.36,0.39805825242718446
1214,0.7051282051282052,0.13636363636363635,0.0,0.4583333333333333
1215,0.9596774193548387,0.7788944723618091,,0.6428571428571429
1216,0.625,0.3968253968253968,0.2222222222222222,0.43478260869565216
1218,0.375,0.09523809523809523,0.23943661971830985,0.4444444444444444
1219,,,,0.3828125
1221,0.6618705035971223,0.4539877300613497,0.15753424657534246,0.7100840336134454
1223,0.6875,0.4069767441860465,0.2898550724637681,0.47368421052631576
1224,0.6578947368421053,0.28524590163934427,0.2777777777777778,0.15748031496062992
1227,,,,0.29508196721311475
1228,0.2631578947368421,0.19230769230769232,0.045454545454545456,0.25
1229,0.7859424920127795,0.43973941368078173,0.5473251028806584,0.0963855421686747
1230,,,,0.4863013698630137
1231,0.3333333333333333,0.125,0.0,0.3333333333333333
1232,0.6090225563909775,0.20863309352517986,0.13513513513513514,0.4174757281553398
1234,0.0,0.0,0.0,0.125
1235,0.8563049853372434,0.25,0.09523809523809523,0.09523809523809523
1236,0.5267857142857143,,,0.5483028720626631
1237,0.296875,0.03389830508474576,0.08823529411764706,0.12195121951219512
1239,0.4268292682926829,0.3258426966292135,0.584,0.618421052631579
1240,0.2777777777777778,0.11764705882352941,0.0,0.0
1241,,,0.31343283582089554,0.4782608695652174
1242,0.3939393939393939,0.21428571428571427,0.23076923076923078,0.34782608695652173
1243,0.6083333333333333,0.4935064935064935,0.05263157894736842,0.5251798561151079
1244,0.3333333333333333,0.0,0.0,0.0
1245,0.5263157894736842,0.0,0.0,0.0
1248,0.33962264150943394,0.010752688172043012,0.02702702702702703,0.3017241379310345
1249,,,,0.3333333333333333
1250,0.23529411764705882,0.08695652173913043,0.1111111111111111,0.0
1252,0.5357142857142857,0.1346153846153846,0.19791666666666666,0.13333333333333333
1254,0.06666666666666667,0.2222222222222222,0.0,0.0
1257,0.7106227106227107,0.36492890995260663,0.22167487684729065,0.32903225806451614
1258,0.8151260504201681,0.2962962962962963,0.27835051546391754,0.4396551724137931
1259,0.6444444444444445,0.4519774011299435,0.06976744186046512,0.2222222222222222
1260,0.11764705882352941,0.2,0.05555555555555555,0.13333333333333333
1262,0.7791666666666667,0.3541666666666667,0.4182692307692308,0.49214659685863876
1263,,,,0.5030425963488844
1264,,,,0.35
1267,0.6637554585152838,0.05454545454545454,0.010752688172043012,0.20618556701030927
1268,0.4666666666666667,0.16666666666666666,0.35714285714285715,0.125
1270,0.5980392156862745,0.2962962962962963,0.28125,0.3023255813953488
1271,0.44155844155844154,0.22935779816513763,0.34615384615384615,0.09090909090909091
1272,0.8411633109619687,0.3630573248407643,0.3482142857142857,0.5559322033898305
1273,0.5443786982248521,0.0,,
1275,0.6538461538461539,0.5652173913043478,0.3170731707317073,0.5616438356164384
1276,0.5526315789473685,0.08333333333333333,0.0963855421686747,0.17647058823529413
1277,0.23529411764705882,0.17391304347826086,0.2857142857142857,0.34375
1278,0.6780487804878049,0.25,0.03636363636363636,0.4444444444444444
1279,,,,0.5510455104551045
1280,,,,0.2962962962962963
1281,0.5303030303030303,0.22413793103448276,0.375,0.5208333333333334
1282,0.56,0.4326923076923077,0.31666666666666665,0.6166666666666667
1284,,,,0.5376940133037694
1285,0.0,0.0,0.07142857142857142,0.0
1287,0.6588235294117647,0.3380281690140845,0.21904761904761905,0.6025641025641025
1289,0.27419354838709675,0.0,0.1559633027522936,0.14814814814814814
1291,0.5064935064935064,0.26791277258566976,0.2891246684350133,0.47890818858560796
1294,0.5666666666666667,0.3055555555555556,0.128,0.6666666666666666
1296,0.5664335664335665,0.4329896907216495,0.1864406779661017,0.12903225806451613
1297,0.35294117647058826,0.09090909090909091,0.0,0.0
1298,0.8867924528301887,0.3611111111111111,0.26666666666666666,0.16666666666666666
1300,0.5357142857142857,0.3793103448275862,0.14285714285714285,0.0
1302,0.4666666666666667,0.2777777777777778,0.2,0.2962962962962963
1304,0.5815602836879432,0.2246376811594203,0.29533678756476683,0.36507936507936506
1305,0.3263157894736842,0.06060606060606061,0.1566265060240964,0.1590909090909091
1306,0.38235294117647056,0.12244897959183673,0.14285714285714285,0.3333333333333333
1308,,,,0.11538461538461539
1310,0.0,0.6206896551724138,0.43283582089552236,0.5
1311,0.36363636363636365,0.13333333333333333,0.0,0.375
1312,,,,0.2456575682382134
1313,0.40816326530612246,0.12903225806451613,0.1095890410958904,0.07142857142857142
1314,0.05263157894736842,0.0,0.0,0.1111111111111111
1315,0.5833333333333334,0.45,0.2727272727272727,0.0
1316,0.3559322033898305,0.058823529411764705,0.058823529411764705,0.08333333333333333
1317,0.2857142857142857,0.2222222222222222,0.0,0.0
1318,0.4873417721518987,0.328125,0.16428571428571428,0.30612244897959184
1319,0.3829787234042553,0.0,0.0,0.14285714285714285
1320,0.5714285714285714,0.16129032258064516,0.10227272727272728,0.8018018018018018
1321,,,,0.6451271186440678
1322,,,,0.45267489711934156
1323,0.5172413793103449,0.08,0.4473684210526316,0.18518518518518517
1324,0.3333333333333333,0.14285714285714285,0.0,0.3076923076923077
1327,0.6514522821576764,0.1032258064516129,0.06382978723404255,0.5027322404371585
1328,0.5555555555555556,0.36904761904761907,0.32608695652173914,0.19230769230769232
1329,,,,0.6373626373626373
1330,0.23809523809523808,0.0,0.25,0.32142857142857145
1332,0.19607843137254902,0.1566265060240964,0.041666666666666664,0.20588235294117646
1333,,,,0.288135593220339
1335,0.25,0.2807017543859649,0.38738738738738737,0.30303030303030304
1336,0.2222222222222222,0.1,0.0,0.0
1337,0.34782608695652173,0.14285714285714285,0.1,0.0
1338,0.6370370370370371,0.3695652173913043,0.24489795918367346,0.2876712328767123
1340,0.6744186046511628,0.0,0.041666666666666664,0.3157894736842105
1341,0.6329113924050633,0.37305699481865284,0.24019607843137256,0.4117647058823529
1342,,,,0.3362637362637363
1343,0.20689655172413793,0.08,0.0,0.0
1344,0.6352941176470588,0.2653061224489796,0.13333333333333333,0.6349206349206349
1345,0.5274725274725275,0.3533834586466165,0.22297297297297297,0.22448979591836735
1346,0.5714285714285714,0.24,0.0625,0.2727272727272727
1347,0.18181818181818182,0.32432432432432434,0.0847457627118644,0.6012658227848101
1348,0.5227272727272727,0.18421052631578946,0.125,0.3125
1349,,,,0.4166666666666667
1350,0.1875,0.14285714285714285,0.23076923076923078,0.0
1351,0.4659090909090909,0.1774193548387097,0.2222222222222222,0.330188679245283
1353,0.6796875,0.40789473684210525,0.23636363636363636,0.43859649122807015
1354,0.4074074074074074,0.20689655172413793,0.39267015706806285,0.2111111111111111
1355,0.4666666666666667,0.07462686567164178,0.047619047619047616,0.0
1356,0.5095541401273885,0.35353535353535354,0.1,0.1320754716981132
1359,0.22580645161290322,0.4222222222222222,0.15730337078651685,0.2625
1360,0.0,0.0,0.0,0.0
1361,0.4666666666666667,0.2,0.13402061855670103,0.35353535353535354
1362,0.3055555555555556,0.10714285714285714,0.0,0.23076923076923078
1363,0.6031746031746031,0.5,0.40789473684210525,0.5212765957446809
1364,0.5217391304347826,0.14516129032258066,0.2,0.11627906976744186
1366,0.42,0.3018867924528302,0.14285714285714285,0.25675675675675674
1367,0.4,0.0,0.0,0.0
1368,0.5,0.4864864864864865,0.10344827586206896,0.3939393939393939
1370,0.5707964601769911,0.2948717948717949,0.22972972972972974,0.21666666666666667
1371,0.29411764705882354,0.0,0.0,0.0
1373,0.5708812260536399,0.13966480446927373,0.07547169811320754,0.40397350993377484
1374,0.6440677966101694,0.13513513513513514,0.10344827586206896,0.5121951219512195
1375,0.3384615384615385,0.23529411764705882,0.1951219512195122,0.10714285714285714
1376,0.0,0.13333333333333333,0.19047619047619047,0.3103448275862069
1377,,,,0.6323411102172164
1378,0.6904761904761905,0.36936936936936937,0.47530864197530864,0.36363636363636365
1380,0.35294117647058826,0.2,0.1111111111111111,0.26666666666666666
1381,0.2702702702702703,0.09375,0.3142857142857143,0.17391304347826086
1382,0.288135593220339,0.07317073170731707,0.07575757575757576,0.06666666666666667
1383,0.35294117647058826,0.0,0.0625,0.0
1384,0.7169811320754716,0.3151750972762646,0.412987012987013,0.2376237623762376
1385,0.45161290322580644,0.42105263157894735,0.0,0.125
1386,0.0,0.6285714285714286,0.44642857142857145,0.4444444444444444
1387,0.2,0.3125,0.12903225806451613,0.5882352941176471
1388,,0.20833333333333334,0.23595505617977527,0.3436426116838488
1389,0.32142857142857145,0.2903225806451613,0.30985915492957744,0.28
1391,0.8571428571428571,0.564625850340136,0.328125,0.4126984126984127
1392,0.5789473684210527,0.42105263157894735,0.16666666666666666,0.5
1393,0.3181818181818182,0.13043478260869565,0.024390243902439025,0.0
1395,,,,0.42105263157894735
1396,0.3181818181818182,0.10526315789473684,0.0,0.037037037037037035
1397,0.7894736842105263,0.16666666666666666,0.38461538461538464,0.125
1398,0.9193548387096774,0.4632352941176471,0.34545454545454546,0.6728971962616822
1399,0.4780361757105943,0.3286467486818981,0.3230240549828179,0.3712871287128713
1401,0.5416666666666666,0.0,0.1,0.19444444444444445
1402,0.42038216560509556,0.29936305732484075,0.11173184357541899,0.2727272727272727
1403,0.26666666666666666,0.0,0.0,0.0
1406,0.2962962962962963,0.23333333333333334,0.3163265306122449,0.25925925925925924
1407,0.5357142857142857,0.6615384615384615,0.8062015503875969,0.7549668874172185
1408,0.8832116788321168,0.5357142857142857,0.4642857142857143,0.5967741935483871
1410,0.5263157894736842,0.1111111111111111,0.23255813953488372,0.0
1412,0.08333333333333333,0.6,0.4444444444444444,0.0
1413,0.46153846153846156,0.3888888888888889,0.3103448275862069,0.4
1414,0.325,0.041666666666666664,0.0,0.09259259259259259
1415,0.75,0.5238095238095238,0.25,0.7045454545454546
1416,0.0,0.30158730158730157,0.29508196721311475,0.15
1417,0.3157894736842105,0.0,0.0,0.0
1418,0.42857142857142855,0.23529411764705882,0.07692307692307693,0.045454545454545456
1419,,,,0.29806138933764137
1420,0.2785714285714286,0.25595238095238093,0.1659919028340081,0.1206896551724138
1425,,,,0.12105263157894737
1426,0.3684210526315789,0.0,0.07142857142857142,0.14285714285714285
1427,0.85,0.11764705882352941,0.17647058823529413,0.3333333333333333
1429,0.42857142857142855,0.4292682926829268,,0.15625
1430,,,,0.2717391304347826
1431,0.13636363636363635,0.1,0.1566265060240964,0.32608695652173914
1432,0.8823529411764706,0.14285714285714285,0.34375,0.0
1433,0.7659574468085106,0.09722222222222222,0.2376237623762376,0.1875
1434,0.22727272727272727,0.0,0.0,0.0
1435,0.521505376344086,0.2916666666666667,0.24378109452736318,0.488
1436,0.7265625,0.2826086956521739,0.22123893805309736,0.34065934065934067
1437,0.6666666666666666,0.38235294117647056,0.33962264150943394,0.43333333333333335
1438,,,,0.23529411764705882
1439,,,,0.4880952380952381
1440,0.4413145539906103,0.5025641025641026,0.17167381974248927,0.2803738317757009
1441,0.34285714285714286,0.19444444444444445,0.16883116883116883,0.45714285714285713
1442,0.5770609318996416,0.065,0.03587443946188341,0.038461538461538464
1443,0.9096385542168675,0.3504273504273504,0.28846153846153844,0.5581395348837209
1444,0.4,0.0,0.0,0.0
1445,0.6413793103448275,0.16753926701570682,0.12727272727272726,0.3128834355828221
1447,,,,0.4475
1448,0.3225806451612903,0.1610738255033557,0.19047619047619047,0.5302491103202847
1449,0.0,0.07142857142857142,0.09090909090909091,0.0
1450,0.6867469879518072,0.40540540540540543,0.5918367346938775,0.5063291139240507
1451,0.8895705521472392,0.6767676767676768,0.676923076923077,0.5153846153846153
1452,,,,0.6107566089334548
1453,0.475,0.4032258064516129,0.16981132075471697,0.23333333333333334
1454,0.35714285714285715,0.2900763358778626,0.16546762589928057,0.234375
1456,0.7019867549668874,0.11235955056179775,0.08620689655172414,0.24096385542168675
1457,0.6574585635359116,0.37948717948717947,0.5454545454545454,0.3798449612403101
1459,0.1951219512195122,0.17647058823529413,0.1,0.09375
1461,0.43478260869565216,0.12844036697247707,0.29457364341085274,0.0
1462,0.3275862068965517,0.33884297520661155,0.3402061855670103,0.375
1463,0.671875,0.42276422764227645,0.2972972972972973,0.6201550387596899
1465,0.7596153846153846,0.07352941176470588,0.08,0.7663551401869159
1466,0.3333333333333333,0.0,0.36363636363636365,0.3333333333333333
1467,0.6334519572953736,0.25,0.35658914728682173,0.44642857142857145
1468,0.42857142857142855,0.0,0.25,0.16666666666666666
1469,,,,0.32722143864598024
1471,,,,0.7172774869109948
1472,0.6045977011494252,0.14220183486238533,0.1461038961038961,0.2564102564102564
1473,0.3300970873786408,0.07865168539325842,0.13333333333333333,0.3463414634146341
1474,0.30612244897959184,0.15873015873015872,0.1111111111111111,0.24193548387096775
1475,0.25,0.11764705882352941,0.2857142857142857,0.3854166666666667
1476,,,,0.2789473684210526
1477,0.22857142857142856,0.1935483870967742,0.08,0.2956521739130435
1479,0.3,0.21428571428571427,0.29411764705882354,0.21428571428571427
1480,0.8428571428571429,0.17647058823529413,0.0625,0.4444444444444444
1481,0.6075949367088608,0.12264150943396226,0.15853658536585366,0.37
1482,,,0.03571428571428571,0.25
1485,0.8728813559322034,0.4258064516129032,0.41040462427745666,0.5757575757575758
1486,0.5135135135135135,0.07407407407407407,0.10526315789473684,0.4230769230769231
1487,,,,0.16346153846153846
1488,0.125,0.07692307692307693,0.14285714285714285,0.17142857142857143
1489,0.07534246575342465,0.17370892018779344,0.22348484848484848,0.39634146341463417
1491,,,,0.6666666666666666
1494,0.8373287671232876,0.226890756302521,0.05454545454545454,0.37823834196891193
1495,0.5956284153005464,0.24793388429752067,0.24719101123595505,0.3231939163498099
1496,0.3333333333333333,0.0,0.024390243902439025,0.13333333333333333
1497,0.7304347826086957,0.26605504587155965,0.20454545454545456,0.42857142857142855
1498,0.7333333333333333,0.30337078651685395,0.20408163265306123,0.43478260869565216
1499,0.631578947368421,0.3181818181818182,0.43333333333333335,0.53125
1500,,,,0.5691358024691358
1501,0.6652719665271967,0.1262135922330097,0.05687203791469194,0.42857142857142855
1502,,,,0.5082304526748971
1503,0.556910569105691,0.3352601156069364,0.16279069767441862,0.1793103448275862
1505,0.2631578947368421,0.3877551020408163,0.25,0.21428571428571427
1506,0.21428571428571427,0.047619047619047616,0.2857142857142857,0.5
1507,,,,0.49939975990396157
1509,0.4383561643835616,0.2631578947368421,0.1076923076923077,0.14583333333333334
1511,0.5073529411764706,0.325,0.09580838323353294,0.18518518518518517
1512,0.38095238095238093,0.0,0.09090909090909091,0.2
1513,0.17857142857142858,0.0,0.0,0.25
1514,,0.2,0.2222222222222222,0.25
1515,0.6392405063291139,0.1897810218978102,0.1935483870967742,0.11961722488038277
1516,0.375,0.19047619047619047,0.296875,0.3888888888888889
1518,0.6313131313131313,0.4855072463768116,0.23595505617977527,0.463519313304721
1519,0.2631578947368421,0.08333333333333333,0.0,0.08
1520,0.36585365853658536,0.041666666666666664,0.0,0.3888888888888889
1522,0.42857142857142855,0.30434782608695654,0.058823529411764705,0.1
1526,0.4827586206896552,0.23076923076923078,0.10526315789473684,0.4857142857142857
1527,0.8464052287581699,0.6149870801033591,0.5629139072847682,0.5989010989010989
1528,0.4915254237288136,0.2962962962962963,0.3333333333333333,0.39215686274509803
1529,0.2571428571428571,0.20491803278688525,0.18518518518518517,0.375
1530,0.3791469194312796,0.15950920245398773,0.4473684210526316,0.29464285714285715
1531,0.4330708661417323,0.32954545454545453,0.3287671232876712,0.7586206896551724
1532,0.0,0.0,0.0,0.0
1533,0.7589285714285714,0.4166666666666667,0.336734693877551,0.3316582914572864
1535,0.14814814814814814,0.2,0.043478260869565216,0.2962962962962963
1536,0.4307692307692308,0.25263157894736843,0.2482758620689655,0.7982832618025751
1537,0.2777777777777778,0.6166666666666667,0.03773584905660377,0.5555555555555556
1538,0.8677248677248677,0.27710843373493976,0.1440677966101695,0.41025641025641024
1539,0.5061728395061729,0.5189873417721519,0.3333333333333333,0.4691358024691358
1540,,,,0.24170616113744076
1541,0.7479674796747967,0.6992753623188406,0.1557377049180328,0.4883720930232558
1542,0.7492447129909365,0.5471698113207547,0.275,0.4166666666666667
1543,0.3707865168539326,0.2553191489361702,0.17567567567567569,0.27586206896551724
1544,0.8058252427184466,0.5636363636363636,0.6375,0.475
1546,0.5116279069767442,0.2978723404255319,0.09009009009009009,0.27058823529411763
1548,0.375,0.0,0.14285714285714285,0.3333333333333333
1549,,,,0.662090813093981
1551,0.47368421052631576,0.1891891891891892,0.15384615384615385,0.3582089552238806
1552,0.4888888888888889,0.43243243243243246,0.2,0.38461538461538464
1553,0.6385542168674698,0.4074074074074074,0.27586206896551724,0.64
1555,,,,0.29411764705882354
1557,0.5660377358490566,0.3953488372093023,0.030303030303030304,0.46875
1558,0.6710526315789473,0.6260162601626016,0.37373737373737376,0.5663716814159292
1559,0.36363636363636365,0.29411764705882354,0.0,0.75
1560,0.25,0.07692307692307693,0.0,0.1
1561,0.09090909090909091,0.0,0.0,0.2
1562,0.8351351351351352,0.13756613756613756,0.3017543859649123,0.696969696969697
1563,0.17857142857142858,0.10344827586206896,0.21153846153846154,0.26153846153846155
1564,0.18181818181818182,0.1111111111111111,0.0,0.0
1565,0.0,0.4375,0.0,0.09090909090909091
1566,0.6739130434782609,0.5410447761194029,0.39361702127659576,0.5393518518518519
1567,,,,0.4462809917355372
1568,,,,0.4853801169590643
1570,,,,0.36129032258064514
1571,0.3,0.17647058823529413,0.0,0.0
1573,0.5932203389830508,0.19047619047619047,0.09836065573770492,0.17647058823529413
1574,0.38235294117647056,0.22857142857142856,0.2962962962962963,0.09090909090909091
1575,0.5063291139240507,0.3783783783783784,0.2733812949640288,0.4358974358974359
1576,,,,0.5251396648044693
1577,0.3333333333333333,0.3233082706766917,0.37948717948717947,0.6936936936936937
1578,0.5862068965517241,0.5894039735099338,0.631578947368421,0.5333333333333333
1579,0.7111111111111111,0.2826086956521739,0.416,0.37735849056603776
1580,0.3448275862068966,0.3404255319148936,0.045454545454545456,0.14285714285714285
1581,0.4883720930232558,0.16129032258064516,0.20987654320987653,0.29508196721311475
1582,0.5,0.5116279069767442,0.5,0.19047619047619047
1583,,,,0.24444444444444444
1584,,,,0.6862170087976539
1585,0.4691358024691358,0.4338235294117647,0.16666666666666666,0.48677248677248675
1587,0.3125,0.15384615384615385,0.07692307692307693,0.16666666666666666
1588,0.2222222222222222,0.058823529411764705,0.15625,
1589,0.2905982905982906,0.2047244094488189,0.13768115942028986,0.25190839694656486
1590,0.9368421052631579,0.3925925925925926,0.352112676056338,0.6966292134831461
1591,0.4421052631578947,0.3617021276595745,,0.21333333333333335
1592,,,,0.2558139534883721
1593,0.4925373134328358,0.12121212121212122,0.08823529411764706,0.40350877192982454
1594,,,,0.3879003558718861
1595,0.7090909090909091,0.4574468085106383,0.1935483870967742,0.125
1597,,,,0.07894736842105263
1599,0.6772151898734177,0.1794871794871795,0.13,0.4666666666666667
1600,0.6296296296296297,0.37142857142857144,0.2903225806451613,0.34375
1601,0.6666666666666666,0.4140625,,0.3359375
1602,0.4166666666666667,0.14705882352941177,0.0,0.18181818181818182
1603,0.5882352941176471,0.29508196721311475,0.22413793103448276,0.4666666666666667
1606,0.3076923076923077,0.2,0.0,0.2
1607,0.49019607843137253,0.3945578231292517,0.2988505747126437,0.40476190476190477
1608,0.18181818181818182,0.1,0.0,0.0
1609,0.313953488372093,0.16,0.1440329218106996,0.40213523131672596
1612,0.07692307692307693,0.0,,0.0
1613,,,,0.17117117117117117
1615,0.4624505928853755,0.3837638376383764,0.22043010752688172,0.4166666666666667
1616,0.900523560209424,0.3208955223880597,0.2898550724637681,0.4207650273224044
1618,0.8919753086419753,0.565,0.5771144278606966,0.6243386243386243
1619,0.6666666666666666,0.42105263157894735,0.0,0.3
1620,0.57,0.47096774193548385,0.2413793103448276,0.352112676056338
1621,0.6142857142857143,0.2598870056497175,0.3114754098360656,0.5096774193548387
1622,0.1864406779661017,0.1188118811881188,0.14093959731543623,0.15702479338842976
1623,0.0,0.058823529411764705,0.3181818181818182,0.0
1624,0.3103448275862069,0.21505376344086022,0.12886597938144329,0.35514018691588783
1625,0.668918918918919,0.0967741935483871,0.10975609756097561,0.08
1627,0.7527272727272727,0.6524064171122995,0.29545454545454547,0.4626865671641791
1628,0.55,0.30434782608695654,0.41304347826086957,0.21875
1630,0.6785714285714286,0.09090909090909091,0.078125,0.44680851063829785
1631,0.1,0.1,0.13333333333333333,0.0
1632,,,,0.20110192837465565
1635,,0.0,0.1,0.4166666666666667
1637,0.6883116883116883,0.4853801169590643,0.4507042253521127,0.6263157894736842
1640,0.7075471698113207,0.20689655172413793,0.3142857142857143,0.2903225806451613
1642,0.5384615384615384,0.16666666666666666,0.08,0.2222222222222222
1643,0.8210526315789474,0.36585365853658536,0.5306122448979592,0.5185185185185185
1644,0.4117647058823529,,0.4126984126984127,0.1891891891891892
1646,0.3076923076923077,0.1111111111111111,0.125,0.2222222222222222
1647,0.3,0.35,0.0,0.15384615384615385
1649,,,,0.5641025641025641
1650,,,,0.49206349206349204
1651,0.25,0.0,0.25,0.14285714285714285
1652,0.2692307692307692,0.0,0.2,0.0
1653,0.4423076923076923,0.22641509433962265,0.02857142857142857,0.047619047619047616
1654,0.6333333333333333,0.4642857142857143,0.32608695652173914,0.631578947368421
1655,0.3333333333333333,0.3,0.18181818181818182,0.16666666666666666
1656,0.34146341463414637,0.2204724409448819,0.15053763440860216,0.12359550561797752
1657,0.08620689655172414,0.09433962264150944,0.0,0.25842696629213485
1659,0.4745762711864407,0.1346153846153846,0.10810810810810811,0.0
1660,,,,0.39849624060150374
1661,0.46875,0.05555555555555555,0.2549019607843137,0.2375
1662,0.7692307692307693,0.125,0.14285714285714285,0.6
1663,0.3333333333333333,0.3191489361702128,0.11538461538461539,0.39823008849557523
1664,,,0.45,0.8917378917378918
1665,0.391304347826087,0.2,0.12195121951219512,0.13636363636363635
1666,0.5,0.39473684210526316,0.19767441860465115,0.3559322033898305
1667,0.8705882352941177,0.35294117647058826,0.21153846153846154,0.20967741935483872
1668,0.25,0.0,0.0,0.0
1669,0.7430555555555556,0.2916666666666667,0.17757009345794392,0.5
1670,,,,0.5794392523364486
1671,0.5,0.5849056603773585,0.2,0.40625
1672,0.3493975903614458,0.022222222222222223,0.03571428571428571,0.2682926829268293
1673,,,,0.5691489361702128
1674,0.8863636363636364,0.7383177570093458,0.767175572519084,0.7222222222222222
1675,0.2786885245901639,0.36363636363636365,0.3125,0.2857142857142857
1676,0.5526315789473685,0.14285714285714285,0.07407407407407407,0.11904761904761904
1677,0.5656836461126006,0.1794871794871795,0.20512820512820512,0.2857142857142857
1678,,,,0.4216417910447761
1679,0.8024691358024691,0.12195121951219512,0.2549019607843137,0.2736842105263158
1680,0.5977011494252874,0.26666666666666666,0.0967741935483871,0.0625
1682,0.2,0.0,0.0,
1683,0.0,0.058823529411764705,0.0,0.05
1685,0.4339622641509434,0.05,0.1956521739130435,0.32653061224489793
1686,0.3333333333333333,0.22580645161290322,0.1566265060240964,0.7368421052631579
1687,0.6190476190476191,0.3333333333333333,0.07142857142857142,0.4166666666666667
1688,0.14705882352941177,0.2967032967032967,0.2988505747126437,0.3548387096774194
1690,0.5,0.2857142857142857,,0.125
1691,0.65,0.21929824561403508,0.07633587786259542,0.17777777777777778
1692,0.47619047619047616,0.2,0.0,0.2
1693,0.7469879518072289,0.02247191011235955,0.12790697674418605,0.3888888888888889
1694,0.5691489361702128,0.21768707482993196,0.17346938775510204,0.37327188940092165
1695,0.4,0.2727272727272727,0.5625,0.5
1696,0.7340425531914894,0.6724137931034483,0.4444444444444444,0.46616541353383456
1699,0.6576576576576577,0.3018867924528302,0.03597122302158273,0.4647887323943662
1700,0.8870056497175142,0.6079545454545454,0.275,0.524
1702,0.2777777777777778,0.1875,0.2532188841201717,0.40350877192982454
1704,0.4155844155844156,0.1232876712328767,0.0,0.07692307692307693
1705,0.0,0.13333333333333333,0.24242424242424243,0.125
1706,0.46511627906976744,0.058823529411764705,0.07142857142857142,0.029411764705882353
1707,0.4111111111111111,0.5045871559633027,0.23863636363636365,0.24528301886792453
1708,0.38666666666666666,0.35064935064935066,0.0425531914893617,0.18421052631578946
1709,,,,0.38071065989847713
1710,0.5806451612903226,0.4367816091954023,0.3114754098360656,0.37735849056603776
1711,0.524390243902439,0.2711864406779661,0.0,0.5
1713,0.3,0.09090909090909091,0.0,0.0
1714,0.5886524822695035,0.24550898203592814,,0.31738035264483627
1715,0.49056603773584906,0.2348993288590604,0.1683673469387755,0.2125
1716,0.8157894736842105,0.7142857142857143,0.1,0.32
1717,,,,0.24390243902439024
1718,0.20833333333333334,0.05,0.16666666666666666,0.1111111111111111
1719,,,,0.08974358974358974
1721,0.6125,0.27520435967302453,,0.3466135458167331
1723,0.8097560975609757,0.2978723404255319,0.22818791946308725,0.22727272727272727
1726,0.6176470588235294,0.35384615384615387,0.06521739130434782,0.2
1727,0.7555555555555555,0.6104868913857678,0.1717171717171717,0.7318007662835249
1729,0.7019230769230769,0.4157303370786517,0.32653061224489793,0.36585365853658536
1730,0.3333333333333333,0.4,0.2857142857142857,0.3333333333333333
1732,0.6358974358974359,0.3037037037037037,0.31952662721893493,0.40454545454545454
1734,0.23076923076923078,0.029411764705882353,0.09523809523809523,0.15789473684210525
1735,,,,0.4805194805194805
1736,0.5805084745762712,0.2826086956521739,0.16,0.1917808219178082
1737,0.48333333333333334,0.5,0.3253012048192771,0.4444444444444444
1738,0.2,0.0,0.1,0.0
1739,0.8292682926829268,0.0,0.14285714285714285,0.3333333333333333
