uid,Model,nDCG@5,Gender,US Regions,Age Groups
4397,Mixture Decay,0.4815154021325022,Female,Northeast,45+
4398,Mixture Decay,0.06483255656045965,Female,South,18-44
4400,Mixture Decay,0.2797200684245387,,,
4401,Mixture Decay,0.2790549349889217,Female,Midwest,18-44
4402,Mixture Decay,0.25899836255031744,Female,Midwest,18-44
4404,Mixture Decay,0.2927940119777321,Female,,45+
4405,Mixture Decay,0.0,Female,Northeast,18-44
4406,Mixture Decay,0.3428864619358743,Female,South,18-44
4407,Mixture Decay,0.3466158634633741,Female,South,18-44
4408,Mixture Decay,0.418757929070321,Female,Midwest,18-44
4409,Mixture Decay,0.4963224639561906,Female,Midwest,45+
4410,Mixture Decay,0.5903989756630861,Female,,18-44
4411,Mixture Decay,0.4191311184423958,Female,West,18-44
4412,Mixture Decay,0.23747015369864746,Female,South,18-44
4413,Mixture Decay,0.30035272427575604,Female,South,18-44
4414,Mixture Decay,0.0,Male,Midwest,18-44
4415,Mixture Decay,0.5367729660393706,Male,,18-44
4416,Mixture Decay,0.22431281387295288,Female,Northeast,18-44
4417,Mixture Decay,0.7573875412448503,Female,Midwest,45+
4418,Mixture Decay,0.32705902905095857,Female,South,18-44
4419,Mixture Decay,0.4892547162617033,Female,South,45+
4420,Mixture Decay,0.6442369857212561,Female,Midwest,18-44
4421,Mixture Decay,0.11540321440795202,Male,West,45+
4422,Mixture Decay,0.3527409826982364,Male,Northeast,18-44
4423,Mixture Decay,0.2715940877027089,Female,Northeast,18-44
4424,Mixture Decay,0.3802551178430653,Female,Midwest,45+
4425,Mixture Decay,0.5274441302762426,Female,Midwest,18-44
4429,Mixture Decay,0.2916608621782056,Female,West,45+
4430,Mixture Decay,0.3814790607070635,Female,South,18-44
4433,Mixture Decay,0.4607299054621646,Female,South,18-44
4434,Mixture Decay,0.4118687498289789,Female,Northeast,18-44
4435,Mixture Decay,0.0,Female,South,18-44
4436,Mixture Decay,0.5811518862514786,Female,Midwest,18-44
4437,Mixture Decay,0.3676036862870096,Female,West,18-44
4438,Mixture Decay,0.7256619769723592,Female,Northeast,45+
4439,Mixture Decay,0.05879566034824474,Female,,18-44
4441,Mixture Decay,0.487972344267382,Male,,18-44
4442,Mixture Decay,0.8032807305599101,Female,,18-44
4445,Mixture Decay,0.3635713114776688,Female,West,18-44
4448,Mixture Decay,0.3888763645864509,Female,,18-44
4449,Mixture Decay,0.4343186190534527,,,
4450,Mixture Decay,0.6013376392608747,Female,Northeast,18-44
4451,Mixture Decay,0.20725558432015,Female,West,18-44
4453,Mixture Decay,0.4495203279654147,Female,,18-44
4454,Mixture Decay,0.8347826819517871,Female,West,18-44
4455,Mixture Decay,0.7518583805345271,Female,,18-44
4456,Mixture Decay,0.5548699606833147,Female,Northeast,18-44
4457,Mixture Decay,0.196979864504104,Female,Midwest,18-44
4458,Mixture Decay,0.5939820188116146,Female,Midwest,45+
4459,Mixture Decay,0.7121324410298356,Female,Northeast,18-44
4460,Mixture Decay,0.3552998842169661,Female,West,18-44
4461,Mixture Decay,0.7283170157637706,Male,,18-44
4463,Mixture Decay,0.4159800164401835,Male,Northeast,45+
4464,Mixture Decay,0.08199430101978092,Female,Northeast,18-44
4465,Mixture Decay,0.45843397476771,Female,Northeast,18-44
4466,Mixture Decay,0.5457007939264142,Female,Midwest,18-44
4467,Mixture Decay,0.32440323668362697,Female,,18-44
4469,Mixture Decay,0.4258366688138423,Male,West,18-44
4470,Mixture Decay,0.2663848066560929,Female,,18-44
4471,Mixture Decay,0.19942533213283006,Male,,18-44
4472,Mixture Decay,0.28297715937911,Male,Midwest,18-44
4473,Mixture Decay,0.5028109389586994,Female,Northeast,18-44
4475,Mixture Decay,0.16572938667140782,Female,Midwest,18-44
4476,Mixture Decay,0.5210325916192534,Male,West,18-44
4477,Mixture Decay,0.5217177487631037,,,
4478,Mixture Decay,0.3619714541552282,Female,West,18-44
4479,Mixture Decay,0.4021232298239638,Male,Midwest,45+
4480,Mixture Decay,0.07927728130354332,Female,South,18-44
4481,Mixture Decay,0.6069406681018374,Female,South,45+
4482,Mixture Decay,0.5328797080880495,Female,,18-44
4483,Mixture Decay,0.1937248912838916,Female,West,18-44
4485,Mixture Decay,0.34002490649427625,Female,South,18-44
4486,Mixture Decay,0.27621030165615873,,,
4488,Mixture Decay,0.2528657766943752,Female,Midwest,18-44
4489,Mixture Decay,0.5871434067363217,Male,,18-44
4490,Mixture Decay,0.4818497204056668,Female,South,18-44
4492,Mixture Decay,0.4749281544664898,Male,,18-44
4494,Mixture Decay,0.6338143894968737,Male,,45+
4497,Mixture Decay,0.6576675510781329,Male,South,18-44
4498,Mixture Decay,0.3003645405785068,Male,South,18-44
4499,Mixture Decay,0.8710490642551528,Male,Midwest,18-44
4500,Mixture Decay,0.19583568356514744,Male,West,45+
4501,Mixture Decay,0.6037338799353952,,,
4502,Mixture Decay,0.6670157596389477,Male,,45+
4504,Mixture Decay,0.2729494029203865,Female,Midwest,45+
4505,Mixture Decay,0.3424920747975244,Female,Midwest,18-44
4506,Mixture Decay,0.2702958613067165,,,
4507,Mixture Decay,0.6048868163645948,Female,Northeast,45+
4508,Mixture Decay,0.21337272288820933,Female,South,18-44
4509,Mixture Decay,0.5445275185756938,Female,Midwest,18-44
4510,Mixture Decay,0.5893881264232523,Female,,18-44
4511,Mixture Decay,0.05660047131171205,Female,South,45+
4512,Mixture Decay,0.4609769217242968,,,
4513,Mixture Decay,0.2153245566341143,Female,South,18-44
4515,Mixture Decay,0.6359280929132566,Female,Northeast,18-44
4516,Mixture Decay,0.3645862349858629,Female,,18-44
4517,Mixture Decay,0.27138855321592303,Female,West,18-44
4519,Mixture Decay,0.267096719500237,Female,Northeast,18-44
4520,Mixture Decay,0.39236580620849054,Female,West,18-44
4522,Mixture Decay,0.6660615164378177,Male,South,18-44
4523,Mixture Decay,0.4610723280202634,Male,Midwest,45+
4524,Mixture Decay,0.20571355919326267,Female,Midwest,18-44
4525,Mixture Decay,0.2339881876833983,Male,West,18-44
4526,Mixture Decay,0.6934264036172708,Male,West,18-44
4527,Mixture Decay,0.5788255858129673,Female,West,45+
4529,Mixture Decay,0.16711782838620914,,,
4533,Mixture Decay,0.3835689235932686,Male,West,45+
4534,Mixture Decay,0.7550192369684715,Male,South,45+
4535,Mixture Decay,0.7174978423692624,Male,South,18-44
4536,Mixture Decay,0.6921693340455708,Female,South,18-44
4537,Mixture Decay,0.5063717493433121,Female,,18-44
4538,Mixture Decay,0.11567972880887438,Female,Midwest,18-44
4539,Mixture Decay,0.2849649437504595,,,
4540,Mixture Decay,0.715104864897568,Male,South,18-44
4541,Mixture Decay,0.38745942005553147,Male,Midwest,18-44
4542,Mixture Decay,0.21042458306330453,Female,South,18-44
4543,Mixture Decay,0.8758080958736262,,,
4544,Mixture Decay,0.2872203320492857,Male,South,18-44
4545,Mixture Decay,0.335310451720478,Female,West,18-44
4546,Mixture Decay,0.3227262614909181,,,
4547,Mixture Decay,0.408522688891333,Male,,18-44
4548,Mixture Decay,0.5089457786111257,Female,South,18-44
4549,Mixture Decay,0.4347567731979545,Female,South,18-44
4550,Mixture Decay,0.5772754338819541,Male,West,18-44
4551,Mixture Decay,0.6929376217129011,Female,Midwest,18-44
4552,Mixture Decay,0.31891056257182565,Male,West,45+
4553,Mixture Decay,0.4988123868637318,Female,Northeast,18-44
4554,Mixture Decay,0.779186969320152,Male,,18-44
4556,Mixture Decay,0.4890020367162247,Female,South,18-44
4557,Mixture Decay,0.3072650158707018,Male,Midwest,18-44
4558,Mixture Decay,0.5266675657575512,Female,Midwest,45+
4560,Mixture Decay,0.2581567862452799,Female,South,18-44
4561,Mixture Decay,0.4222828726006065,Female,Midwest,45+
4562,Mixture Decay,0.4275622417579538,Female,,18-44
4563,Mixture Decay,0.37234032388265903,Female,Midwest,18-44
4566,Mixture Decay,0.4535429527531781,Female,Midwest,18-44
4567,Mixture Decay,0.3831167531660928,Female,,18-44
4568,Mixture Decay,0.16197001656337162,Male,,45+
4569,Mixture Decay,0.4630315822276752,Female,West,18-44
4571,Mixture Decay,0.2712660056593653,Female,Midwest,18-44
4573,Mixture Decay,0.4491010154458453,Female,West,18-44
4574,Mixture Decay,0.3999193660774836,,,
4575,Mixture Decay,0.4434500828180172,Male,West,18-44
4576,Mixture Decay,0.3474996777232036,Female,South,18-44
4577,Mixture Decay,0.4079938919461544,Female,Midwest,18-44
4578,Mixture Decay,0.4831765556524078,Female,South,18-44
4579,Mixture Decay,0.6601945316160951,Female,Midwest,18-44
4581,Mixture Decay,0.4611646823049914,,,
4582,Mixture Decay,0.3071023003092789,Female,West,18-44
4583,Mixture Decay,0.8576904927265687,Female,,45+
4585,Mixture Decay,0.1028303186597444,Female,West,18-44
4586,Mixture Decay,0.35149106242796113,Male,Midwest,18-44
4588,Mixture Decay,0.8604116425874175,Female,Midwest,18-44
4590,Mixture Decay,0.35092845126583616,Male,,18-44
4591,Mixture Decay,0.2818118395148779,Female,South,18-44
4592,Mixture Decay,0.1540850303902071,Female,Midwest,18-44
4593,Mixture Decay,0.5953943220166138,Female,Northeast,18-44
4595,Mixture Decay,0.766104479633391,,,
4597,Mixture Decay,0.4359928853611086,Female,Midwest,18-44
4598,Mixture Decay,0.7232639344834969,Female,Midwest,18-44
4599,Mixture Decay,0.6512190004002276,Female,Midwest,18-44
4600,Mixture Decay,0.2484444212825876,Male,South,18-44
4602,Mixture Decay,0.3737874776798575,Female,Midwest,18-44
4603,Mixture Decay,0.4859352702939232,Male,South,45+
4604,Mixture Decay,0.6213427413534621,Female,Northeast,45+
4605,Mixture Decay,0.07839666465591782,Female,South,18-44
4607,Mixture Decay,0.38853176276447615,,,
4608,Mixture Decay,0.1609332194751424,Male,,18-44
4609,Mixture Decay,0.3895061996921871,,,
4610,Mixture Decay,0.19519002499605084,,,
4611,Mixture Decay,0.21586064639653765,Male,Midwest,45+
4612,Mixture Decay,0.628147226479232,Female,,18-44
4613,Mixture Decay,0.3486944439908488,Female,Midwest,18-44
4615,Mixture Decay,0.3391602052736161,Female,Midwest,18-44
4616,Mixture Decay,0.2641834808019801,Female,,18-44
4617,Mixture Decay,0.7211685627724133,Female,,45+
4618,Mixture Decay,0.5820712751156532,Female,West,18-44
4619,Mixture Decay,0.1772524370583433,Female,Northeast,18-44
4620,Mixture Decay,0.5873950916349581,,,
4621,Mixture Decay,0.2402767909516617,Female,Midwest,18-44
4622,Mixture Decay,0.1386367136775241,Male,Midwest,45+
4623,Mixture Decay,0.4861159158049814,Female,Midwest,45+
4624,Mixture Decay,0.2502428255873281,Female,Midwest,18-44
4625,Mixture Decay,0.4719283696726151,Female,South,45+
4626,Mixture Decay,0.7063856544081364,Female,,45+
4628,Mixture Decay,0.6366824387328316,Female,West,18-44
4629,Mixture Decay,0.11353403574140974,Female,Northeast,18-44
4631,Mixture Decay,0.5578298973301801,Female,,18-44
4632,Mixture Decay,0.2305838151621359,Female,Northeast,18-44
4633,Mixture Decay,0.3865889247913905,Female,,18-44
4635,Mixture Decay,0.5464673289073808,Female,South,45+
4637,Mixture Decay,0.5404294133668859,Female,South,45+
4638,Mixture Decay,0.3344322729057752,Female,,45+
4640,Mixture Decay,0.5524604837706902,Female,South,18-44
4641,Mixture Decay,0.2955330849187554,Female,,18-44
4642,Mixture Decay,0.5251342950476268,Female,,18-44
4643,Mixture Decay,0.6205221692390946,,,
4644,Mixture Decay,0.148976530960303,,,
4645,Mixture Decay,0.08413002740367458,Female,South,18-44
4646,Mixture Decay,0.3333333333333333,,,
4647,Mixture Decay,0.4806558170367484,Male,South,18-44
4648,Mixture Decay,0.6695075908983529,Male,Midwest,18-44
4649,Mixture Decay,0.3039244521462412,Female,West,45+
4650,Mixture Decay,0.14697453021860002,Female,South,45+
4651,Mixture Decay,0.6379586962727959,Female,,45+
4652,Mixture Decay,0.5009895704681336,Female,Midwest,18-44
4653,Mixture Decay,0.9267104265813159,Male,,18-44
4654,Mixture Decay,0.6127130595704674,,,
4655,Mixture Decay,0.41371040520868935,Male,South,18-44
4656,Mixture Decay,0.3245406936937077,,,
4657,Mixture Decay,0.5855659936644998,Female,South,18-44
4658,Mixture Decay,0.32658969421438144,Female,Northeast,18-44
4659,Mixture Decay,0.2195888684716476,Female,West,45+
4660,Mixture Decay,0.4552989077426976,Female,Midwest,45+
4661,Mixture Decay,0.10261507361530893,Male,,18-44
4662,Mixture Decay,0.460516536355623,Male,,18-44
4663,Mixture Decay,0.3979193954660993,Female,South,18-44
4664,Mixture Decay,0.7196243951002675,Male,West,18-44
4665,Mixture Decay,0.4053527163555452,Female,South,18-44
4667,Mixture Decay,0.5799431022146835,Female,South,45+
4668,Mixture Decay,0.7738126946345022,Female,Northeast,18-44
4669,Mixture Decay,0.2153952724495015,Female,Midwest,18-44
4670,Mixture Decay,0.4506911878735311,Male,Midwest,45+
4671,Mixture Decay,0.8737543180395004,Female,West,18-44
4672,Mixture Decay,0.5896072346669166,,,
4674,Mixture Decay,0.6006394954883357,Male,,18-44
4675,Mixture Decay,0.8727838281883381,Female,,18-44
4676,Mixture Decay,0.11507839581126053,Female,South,45+
4677,Mixture Decay,0.05652670087893603,Female,South,18-44
4678,Mixture Decay,0.34957342712153583,Female,South,18-44
4679,Mixture Decay,0.6234205422141558,Female,,18-44
4680,Mixture Decay,0.5818816316863179,Female,West,45+
4682,Mixture Decay,0.2241427832412295,Female,,18-44
4683,Mixture Decay,0.6250356552240702,Female,South,18-44
4684,Mixture Decay,0.23593389622359315,Female,Northeast,18-44
4687,Mixture Decay,0.5143836731341983,Male,Midwest,45+
4688,Mixture Decay,0.31045278507423923,Female,Northeast,45+
4689,Mixture Decay,0.26754873125954404,Male,Midwest,18-44
4691,Mixture Decay,0.4465921201708688,,,
4692,Mixture Decay,0.3458077414300905,Female,Midwest,18-44
4693,Mixture Decay,0.5678906561733165,Female,West,45+
4694,Mixture Decay,0.32963246590179074,Female,,18-44
4695,Mixture Decay,0.2458837461669934,Female,Northeast,18-44
4696,Mixture Decay,0.5457320446360496,Female,West,45+
4697,Mixture Decay,0.16958010263680806,Female,South,18-44
4698,Mixture Decay,0.2600880868075767,Female,,18-44
4699,Mixture Decay,0.4455019764912101,Female,South,45+
4700,Mixture Decay,0.6406936033320849,Female,South,18-44
4701,Mixture Decay,0.4934103637766035,Male,,45+
4702,Mixture Decay,0.17579802816115786,Female,Northeast,18-44
4703,Mixture Decay,0.20396750630051194,Male,South,18-44
4704,Mixture Decay,0.7790924190051657,Female,,45+
4707,Mixture Decay,0.2999575152087062,Female,South,18-44
4708,Mixture Decay,0.3117094248252457,Male,South,45+
4710,Mixture Decay,0.29016890832177245,Male,Northeast,45+
4711,Mixture Decay,0.3496913458458753,Female,,45+
4714,Mixture Decay,0.5686623195202848,Female,West,18-44
4716,Mixture Decay,0.3510738311392656,Female,Northeast,18-44
4717,Mixture Decay,0.3664062702230493,,,
4718,Mixture Decay,0.1615845957497083,,,
4719,Mixture Decay,0.5731094670710357,Male,Midwest,45+
4721,Mixture Decay,0.21194104938350847,Male,,18-44
4722,Mixture Decay,0.11687486952458055,Female,South,18-44
4724,Mixture Decay,0.35055797145004897,,,
4725,Mixture Decay,0.29196008872955304,Female,,18-44
4726,Mixture Decay,0.34164570788978543,Female,Midwest,18-44
4727,Mixture Decay,0.4781073661873233,Male,South,45+
4728,Mixture Decay,0.4561551048672629,Female,West,18-44
4729,Mixture Decay,0.7801013090446085,Female,,18-44
4731,Mixture Decay,0.6029246267369505,Male,,18-44
4732,Mixture Decay,0.340675387463477,Female,West,45+
4733,Mixture Decay,0.37986393372070937,,,
4737,Mixture Decay,0.5913034059847824,Female,West,18-44
4738,Mixture Decay,0.2407964765778888,Female,West,18-44
4739,Mixture Decay,0.2664290478819527,Female,South,18-44
4743,Mixture Decay,0.8510488233360478,,,
4744,Mixture Decay,0.5355904936608303,Female,West,18-44
4745,Mixture Decay,0.3716288789280455,Male,Northeast,18-44
4746,Mixture Decay,0.47910696442437,Female,,18-44
4747,Mixture Decay,0.7109302656963877,Female,South,18-44
4751,Mixture Decay,0.4996401422902385,,,
4753,Mixture Decay,0.6250120873468794,Male,Midwest,45+
4754,Mixture Decay,0.5413570982185059,Male,Midwest,18-44
4755,Mixture Decay,0.2722121520383424,Male,,45+
4756,Mixture Decay,0.5653408273051177,Male,Midwest,45+
4757,Mixture Decay,0.19067211672833084,Female,,18-44
4758,Mixture Decay,0.588853894070525,,,
4759,Mixture Decay,0.0,Female,Midwest,18-44
4760,Mixture Decay,0.3361406939110756,Female,South,18-44
4762,Mixture Decay,0.5117758741988261,Female,Northeast,45+
4763,Mixture Decay,0.13600369434726964,Male,West,18-44
4764,Mixture Decay,0.21077337336334231,Female,Midwest,18-44
4765,Mixture Decay,0.5988915153297159,Female,West,18-44
4766,Mixture Decay,0.4697462728275773,Female,West,18-44
4767,Mixture Decay,0.3350765010825608,Female,West,18-44
4769,Mixture Decay,0.4905332143751817,Male,Northeast,45+
4770,Mixture Decay,0.5017895840716201,Female,West,18-44
4772,Mixture Decay,0.4715497867963882,Male,Northeast,18-44
4773,Mixture Decay,0.7085502617341345,Female,South,45+
4774,Mixture Decay,0.7525112473685185,Male,,18-44
4775,Mixture Decay,0.4199793826725482,Male,Midwest,18-44
4776,Mixture Decay,0.6673816622974544,Female,Northeast,45+
4777,Mixture Decay,0.2009255399929204,Female,Midwest,45+
4779,Mixture Decay,0.0,Female,,18-44
4781,Mixture Decay,0.4567033912460508,Female,Midwest,18-44
4782,Mixture Decay,0.28589671118969506,,,
4783,Mixture Decay,0.461506437613961,Female,South,18-44
4784,Mixture Decay,0.39064607626245695,Female,Midwest,18-44
4787,Mixture Decay,0.7160757323582871,Female,Northeast,18-44
4788,Mixture Decay,0.5048718164461063,,,
4791,Mixture Decay,0.9053831808456106,Female,,18-44
4792,Mixture Decay,0.2652311895873179,Female,Northeast,18-44
4793,Mixture Decay,0.1681275362711174,Female,South,18-44
4794,Mixture Decay,0.025326335410655303,Female,,45+
4795,Mixture Decay,0.1331803340183144,Female,South,18-44
4797,Mixture Decay,0.32775624831896777,Female,Midwest,18-44
4798,Mixture Decay,0.6893348057654933,Female,South,18-44
4800,Mixture Decay,0.4215785843697104,Female,Northeast,45+
4802,Mixture Decay,0.5034513243201318,Male,,18-44
4803,Mixture Decay,0.7079222991354746,Female,,45+
4804,Mixture Decay,0.5645059735491682,Female,,18-44
4805,Mixture Decay,0.6071888048717474,,,
4806,Mixture Decay,0.527504427201376,Female,,18-44
4807,Mixture Decay,0.3173505027265382,Female,West,18-44
4810,Mixture Decay,0.30139263315209297,Female,,18-44
4811,Mixture Decay,0.2816021180436232,Female,South,45+
4813,Mixture Decay,0.40499599598627856,Female,,45+
4814,Mixture Decay,0.2547769739941161,Female,,18-44
4815,Mixture Decay,0.5643495911445756,,,
4819,Mixture Decay,0.6265104603600937,Female,Northeast,18-44
4820,Mixture Decay,0.32008329186537465,Female,,18-44
4822,Mixture Decay,0.5814708897608696,Male,,18-44
4823,Mixture Decay,0.4502272467796251,Female,,18-44
4824,Mixture Decay,0.6137808891020409,Female,Northeast,45+
4825,Mixture Decay,0.5509819120453777,Female,South,18-44
4826,Mixture Decay,0.4943268813347377,Female,Northeast,18-44
4827,Mixture Decay,0.5002175952048181,,,
4829,Mixture Decay,0.2851121047672353,Female,Northeast,18-44
4830,Mixture Decay,0.6166468783977246,Female,,18-44
4831,Mixture Decay,0.08802270752419693,Female,Midwest,18-44
4832,Mixture Decay,0.6308675750898245,Female,West,18-44
4833,Mixture Decay,0.2137432530986176,Female,Midwest,18-44
4834,Mixture Decay,0.4879123120560148,Female,,18-44
4835,Mixture Decay,0.5831675955094596,Female,,18-44
4837,Mixture Decay,0.3928851705431601,,,
4838,Mixture Decay,0.6484363917212828,Female,Midwest,18-44
4839,Mixture Decay,0.42319535130716185,Female,,18-44
4840,Mixture Decay,0.4675203399883151,Female,South,18-44
4841,Mixture Decay,0.3857775000628039,Female,West,18-44
4842,Mixture Decay,0.5470731039390138,Female,Northeast,18-44
4843,Mixture Decay,0.11738466821109853,Female,,18-44
4845,Mixture Decay,0.5854520543419474,Female,Northeast,18-44
4846,Mixture Decay,0.3306376242534181,,,
4848,Mixture Decay,0.5627950336306848,Female,,18-44
4849,Mixture Decay,0.2358728661730465,Female,,18-44
4850,Mixture Decay,0.3281293795354803,Female,,45+
4851,Mixture Decay,0.2647109232442688,Female,,18-44
4852,Mixture Decay,0.7012849728224496,Female,,18-44
4853,Mixture Decay,0.31917596573397594,,,
4854,Mixture Decay,0.29284137653292874,Female,,18-44
4855,Mixture Decay,0.2963730729747179,Female,Northeast,45+
4856,Mixture Decay,0.5567662212994113,Female,Midwest,18-44
4857,Mixture Decay,0.7679203425612832,Female,West,18-44
4858,Mixture Decay,0.23881185175160896,Female,West,18-44
4862,Mixture Decay,0.4028295891712556,Female,South,18-44
4863,Mixture Decay,0.3203469294833121,Male,South,45+
4864,Mixture Decay,0.5005241223741381,Female,West,18-44
4865,Mixture Decay,0.7734793572627127,,,
4866,Mixture Decay,0.18146859753909345,Female,,18-44
4869,Mixture Decay,0.2449715289329108,Female,Midwest,18-44
4870,Mixture Decay,0.4578701242469228,Male,,18-44
4872,Mixture Decay,0.2491783900341985,Female,West,18-44
4873,Mixture Decay,0.27040644912703626,Female,West,18-44
4875,Mixture Decay,0.3985099426230724,Female,West,45+
4876,Mixture Decay,0.14883753032866293,,,
4877,Mixture Decay,0.7104329785031075,,,
4879,Mixture Decay,0.19049780374127206,Female,,18-44
4880,Mixture Decay,0.48514496019720005,Female,Northeast,18-44
4881,Mixture Decay,0.6448572336889258,,,
4882,Mixture Decay,0.2560679090031916,Female,,18-44
4884,Mixture Decay,0.42507287606118505,Male,Northeast,45+
4885,Mixture Decay,0.2767739921775497,Female,West,45+
4886,Mixture Decay,0.3126596408493486,Female,Northeast,18-44
4887,Mixture Decay,0.5042674948982628,,,
4888,Mixture Decay,0.3457591712318634,Female,,18-44
4890,Mixture Decay,0.5533496023004961,Female,South,18-44
4891,Mixture Decay,0.16031831330318366,Female,Midwest,18-44
4892,Mixture Decay,0.5569593412552092,Female,,18-44
4894,Mixture Decay,0.4796912207199969,Male,Midwest,18-44
4895,Mixture Decay,0.3876414464189435,,,
4896,Mixture Decay,0.4063074595165633,Male,Northeast,18-44
4898,Mixture Decay,0.3410463093198721,Female,Northeast,18-44
4900,Mixture Decay,0.7357915088493145,Female,Midwest,45+
4901,Mixture Decay,0.4413757806021941,Female,Midwest,18-44
4902,Mixture Decay,0.5402240931851922,Male,Midwest,18-44
4903,Mixture Decay,0.4527388590501065,,,
4905,Mixture Decay,0.6147210379430821,Female,,18-44
4906,Mixture Decay,0.458417757644296,Female,,18-44
4907,Mixture Decay,0.2379633399963223,Female,South,45+
4908,Mixture Decay,0.6605277134729809,,,
4909,Mixture Decay,0.5164006346890426,Female,South,18-44
4910,Mixture Decay,0.23719771276929624,Female,Northeast,18-44
4911,Mixture Decay,0.6626304624312691,Female,South,18-44
4912,Mixture Decay,0.5475864991927073,Male,Midwest,45+
4914,Mixture Decay,0.5547880512548241,Male,Midwest,18-44
4915,Mixture Decay,0.2682077282460179,Female,South,18-44
4916,Mixture Decay,0.12181217883873804,Male,,45+
4917,Mixture Decay,0.23685778200729485,Female,,18-44
4918,Mixture Decay,0.705337087021867,Male,,18-44
4919,Mixture Decay,0.287301509552641,,,
4920,Mixture Decay,0.3208843196525068,Female,,18-44
4921,Mixture Decay,0.5036274032481919,Female,,18-44
4922,Mixture Decay,0.3892554113167162,Female,South,18-44
4923,Mixture Decay,0.5876004681463454,Female,West,18-44
4924,Mixture Decay,0.6222958625620407,Female,,18-44
4925,Mixture Decay,0.2067430180140667,Female,,18-44
4926,Mixture Decay,0.15891416121683907,Female,Midwest,18-44
4927,Mixture Decay,0.6046165352165183,Female,Northeast,45+
4928,Mixture Decay,0.2739231407256026,Female,Northeast,18-44
4929,Mixture Decay,0.17626922765381156,Female,,18-44
4930,Mixture Decay,0.6164038643321763,Female,,18-44
4931,Mixture Decay,0.2971097228604845,Female,,18-44
4932,Mixture Decay,0.3786921418735145,Female,Northeast,18-44
4933,Mixture Decay,0.34413375684466146,Female,Midwest,18-44
4934,Mixture Decay,0.7248694057474546,Female,South,18-44
4936,Mixture Decay,0.2367030568742377,Female,,18-44
4939,Mixture Decay,0.1402403113234391,Female,West,18-44
4940,Mixture Decay,0.3771772960437207,Male,South,45+
4942,Mixture Decay,0.5523436817573832,Female,,18-44
4943,Mixture Decay,0.8281537505593524,,,
4944,Mixture Decay,0.4457825455340246,Female,West,18-44
4946,Mixture Decay,0.8016364252870999,,,
4947,Mixture Decay,0.15456168609660298,Male,South,45+
4948,Mixture Decay,0.4556043207497089,Female,,18-44
4949,Mixture Decay,0.2667653004289078,Female,West,18-44
4950,Mixture Decay,0.5531464700081437,Female,South,18-44
4951,Mixture Decay,0.4263191668133925,Female,Midwest,18-44
4952,Mixture Decay,0.0,Male,,18-44
4953,Mixture Decay,0.5310762548421288,Female,,18-44
4955,Mixture Decay,0.8007726540829112,,,
4956,Mixture Decay,0.3563958294693623,Female,,18-44
4957,Mixture Decay,0.8313437630037649,Male,,18-44
4959,Mixture Decay,0.3754228578798074,,,
4960,Mixture Decay,0.5570281753424683,Female,Midwest,18-44
4961,Mixture Decay,0.1996310136197398,Female,,18-44
4963,Mixture Decay,0.5864270030281639,Female,,18-44
4964,Mixture Decay,0.36902065943982737,Female,,18-44
4965,Mixture Decay,0.24185192261753075,Female,West,18-44
4966,Mixture Decay,0.4608415276022373,Female,,18-44
4967,Mixture Decay,0.4964483798871346,Female,South,18-44
4968,Mixture Decay,0.15660761026323025,Female,Northeast,18-44
4969,Mixture Decay,0.6735767076932003,Female,South,18-44
4971,Mixture Decay,0.5224296304324174,Female,,18-44
4973,Mixture Decay,0.35414130920821224,,,
4974,Mixture Decay,0.8539217556086816,Female,Midwest,18-44
4976,Mixture Decay,0.7653169665857402,Male,,18-44
4977,Mixture Decay,0.6892411227230141,Female,West,45+
4978,Mixture Decay,0.2879373909195934,,,
4980,Mixture Decay,0.3895316272184837,Male,,18-44
4983,Mixture Decay,0.2451762008768548,,,
4984,Mixture Decay,0.5194800260950729,Male,Midwest,18-44
4985,Mixture Decay,0.5492883207030528,Female,,18-44
4987,Mixture Decay,0.4551384465355267,,,
4989,Mixture Decay,0.2573364620228242,Female,South,45+
4991,Mixture Decay,0.3409443682788779,Male,South,18-44
4992,Mixture Decay,0.5726609089407733,Female,Northeast,18-44
4993,Mixture Decay,0.4869007327641415,Female,,18-44
4994,Mixture Decay,0.3012615157149616,,,
4995,Mixture Decay,0.3516929446339339,Female,South,18-44
4996,Mixture Decay,0.3447635448280413,Male,West,18-44
4997,Mixture Decay,0.5696574598061275,Male,,45+
4998,Mixture Decay,0.6131843446454358,Female,Northeast,18-44
4999,Mixture Decay,0.5062164612303043,Male,South,18-44
5000,Mixture Decay,0.5011243437273013,Male,Midwest,18-44
5001,Mixture Decay,0.2645294071439421,Male,Midwest,18-44
5002,Mixture Decay,0.3366366183684032,,,
5003,Mixture Decay,0.1679154437379636,Female,South,18-44
5004,Mixture Decay,0.4755222582208934,,,
5005,Mixture Decay,0.3074910125609057,Male,,18-44
5006,Mixture Decay,0.366863846342908,Female,,18-44
5007,Mixture Decay,0.5202107063838999,Female,,18-44
5008,Mixture Decay,0.44366941346916,Female,West,18-44
5009,Mixture Decay,0.0,Female,,18-44
5010,Mixture Decay,0.5287845366022154,Female,Midwest,18-44
5011,Mixture Decay,0.32599492687996845,Female,Northeast,18-44
5012,Mixture Decay,0.4693879472482478,Male,South,45+
5013,Mixture Decay,0.4120461229399828,Female,,45+
5015,Mixture Decay,0.8860946476199903,Female,Midwest,18-44
